Sample	Conc(uM)	APD90(ms)	APD50(ms)	CaMax(mM)	CaMin(mM)
425	0.0026	280.195	216.368	0.000375898	8.60102e-05
426	0.0026	288.727	222.446	0.000379226	8.62872e-05
427	0.0026	293.437	225.822	0.000381686	8.6416e-05
428	0.0026	288.268	222.057	0.000377814	8.62346e-05
429	0.0026	287.589	221.639	0.000378679	8.62579e-05
430	0.0026	281.779	217.403	0.000375053	8.60726e-05
431	0.0026	287.559	221.578	0.000377603	8.62222e-05
432	0.0026	285.993	220.558	0.000379292	8.62068e-05
433	0.0026	287.871	221.882	0.000379401	8.62861e-05
434	0.0026	285.012	219.769	0.000376899	8.61717e-05
435	0.0026	287.189	221.351	0.000378551	8.62494e-05
436	0.0026	285.61	220.161	0.00037713	8.61832e-05
437	0.0026	294.695	226.789	0.000382229	8.64329e-05
438	0.0026	288.746	222.383	0.000377432	8.62279e-05
439	0.0026	285.162	219.924	0.000378059	8.61565e-05
440	0.0026	286.625	220.575	0.000377131	8.61946e-05
441	0.0026	286.484	220.769	0.000376703	8.61434e-05
442	0.0026	290.632	223.884	0.000380781	8.63616e-05
443	0.0026	280.837	216.773	0.000375333	8.60118e-05
444	0.0026	292.881	224.965	0.000380805	8.63808e-05
445	0.0026	310.062	237.77	0.000389856	8.68085e-05
446	0.0026	297.994	229.208	0.000384703	8.65136e-05
447	0.0026	288.048	221.973	0.000378884	8.62694e-05
448	0.0026	287.172	221.351	0.000379254	8.62711e-05
449	0.0026	289.339	222.969	0.000380958	8.62871e-05
450	0.0026	289.702	223.137	0.000380086	8.63246e-05
451	0.0026	293.77	226.153	0.000382766	8.64352e-05
452	0.0026	286.86	220.86	0.000377563	8.6212e-05
453	0.0026	289.783	223.303	0.000380861	8.62809e-05
454	0.0026	287.634	221.75	0.000380111	8.63072e-05
455	0.0026	287.868	221.801	0.000378624	8.62573e-05
456	0.0026	286.248	220.686	0.000378297	8.61612e-05
457	0.0026	288.23	222.114	0.000379411	8.62892e-05
458	0.0026	291.085	224.18	0.000380519	8.63574e-05
459	0.0026	283.255	218.469	0.000375852	8.61155e-05
460	0.0026	281.149	216.873	0.000373338	8.60066e-05
461	0.0026	296.3	227.896	0.000382404	8.64732e-05
462	0.0026	287.239	221.365	0.000378236	8.62383e-05
463	0.0026	284.92	219.622	0.0003761	8.61403e-05
464	0.0026	292.702	225.457	0.00038305	8.63796e-05
465	0.0026	287.731	221.85	0.000380298	8.62531e-05
466	0.0026	286.712	220.937	0.000377063	8.61933e-05
467	0.0026	291.155	224.185	0.000379967	8.63383e-05
468	0.0026	288.069	221.934	0.000377835	8.62346e-05
