Sample	Conc(uM)	APD90(ms)	APD50(ms)	CaMax(mM)	CaMin(mM)
75	0.7529	390.158	291.577	0.000407843	8.77645e-05
76	0.7529	393.07	293.114	0.000405503	8.77224e-05
77	0.7529	400.704	298.411	0.000408989	8.77819e-05
78	0.7529	388.552	289.871	0.000386786	8.71671e-05
79	0.7529	390.018	291.249	0.000399473	8.75239e-05
80	0.7529	386.695	289.117	0.000404706	8.7673e-05
81	0.7529	384.925	288.297	0.000408207	8.76709e-05
82	0.7529	389.517	291.044	0.000400166	8.74516e-05
83	0.7529	399.84	297.614	0.000405933	8.774e-05
84	0.7529	388.69	290.67	0.000407298	8.77518e-05
85	0.7529	375.238	282.025	0.000406149	8.76688e-05
86	0.7529	400.486	298.266	0.000408266	8.78066e-05
87	0.7529	395.147	294.406	0.000404857	8.77493e-05
88	0.7529	400.574	297.86	0.000400482	8.76292e-05
89	0.7529	395.218	295.239	0.000411195	8.78038e-05
90	0.7529	376.811	283.003	0.000405251	8.75941e-05
91	0.7529	392.028	292.242	0.000387305	8.71747e-05
92	0.7529	381.485	286.69	0.00040991	8.75797e-05
93	0.7529	386.494	289.475	0.000403469	8.75793e-05
94	0.7529	386.036	289.311	0.00040918	8.77119e-05
95	0.7529	386.572	289.588	0.000404069	8.75192e-05
96	0.7529	402.044	299.217	0.000408092	8.77296e-05
97	0.7529	392.36	292.771	0.000405032	8.77293e-05
98	0.7529	383.55	287.177	0.000400798	8.75081e-05
99	0.7529	383.763	287.912	0.000410281	8.76754e-05
100	0.7529	391.007	292.318	0.000407016	8.77276e-05
101	0.7529	378.145	283.938	0.000407429	8.76354e-05
102	0.7529	391.393	291.738	0.000391136	8.73012e-05
103	0.7529	390.868	292.088	0.00040458	8.75884e-05
104	0.7529	393.414	293.275	0.000401064	8.76607e-05
105	0.7529	380.316	285.68	0.000408906	8.7598e-05
106	0.7529	385.989	289.017	0.000408175	8.77143e-05
107	0.7529	391.358	292.128	0.000404133	8.7691e-05
108	0.7529	380.933	285.469	0.000400848	8.74734e-05
109	0.7529	392.514	292.393	0.000390373	8.73151e-05
110	0.7529	380.76	285.14	0.000395401	8.74066e-05
111	0.7529	389.377	290.75	0.000404112	8.77045e-05
112	0.7529	386.211	288.975	0.000403498	8.76714e-05
